Date,Flow
6/26/1987,25.3
6/27/1987,24.86
6/28/1987,23.67
6/29/1987,23.16
6/30/1987,22.45
7/1/1987,26.86
7/2/1987,24.25
7/3/1987,22.66
7/4/1987,21.35
7/5/1987,20.49
7/6/1987,27.46
7/7/1987,29.1
7/8/1987,24.7
7/9/1987,21.86
7/10/1987,20.18
7/11/1987,19.01
7/12/1987,17.9
7/13/1987,17.15
7/14/1987,16.36
7/15/1987,15.78
7/16/1987,15.22
7/17/1987,25.67
7/18/1987,20.66
7/19/1987,17.44
7/20/1987,14.9
7/21/1987,13.42
7/22/1987,12.11
7/23/1987,10.23
7/24/1987,9.02
7/25/1987,7.925
7/26/1987,6.656
7/27/1987,6.367
7/28/1987,5.874
7/29/1987,5.448
7/30/1987,4.873
7/31/1987,4.296
8/1/1987,4.048
8/2/1987,3.729
8/3/1987,8.752
8/4/1987,11.07
8/5/1987,7.968
8/6/1987,5.869
8/7/1987,4.605
8/8/1987,3.911
8/9/1987,3.242
8/10/1987,3.299
8/11/1987,2.84
8/12/1987,2.397
8/13/1987,2.296
8/14/1987,2.816
8/15/1987,2.487
8/16/1987,2.419
8/17/1987,2.087
8/18/1987,1.929
8/19/1987,1.785
8/20/1987,1.602
8/21/1987,1.411
8/22/1987,1.312
8/23/1987,1.898
8/24/1987,3.163
8/25/1987,3.11
8/26/1987,2.42
8/27/1987,1.931
8/28/1987,1.683
8/29/1987,1.558
8/30/1987,1.282
8/31/1987,1.313
9/1/1987,1.108
9/2/1987,1.171
9/3/1987,1.063
9/4/1987,1.172
9/5/1987,1.101
9/6/1987,12.38
9/7/1987,7.595
9/8/1987,5.136
9/9/1987,8.466
9/10/1987,5.647
9/11/1987,4.099
9/12/1987,3.052
9/13/1987,2.423
9/14/1987,1.897
9/15/1987,2.026
9/16/1987,1.795
9/17/1987,1.584
9/18/1987,1.425
9/19/1987,1.384
9/20/1987,1.288
9/21/1987,7.757
9/22/1987,21.38
9/23/1987,12.96
9/24/1987,8.491
9/25/1987,5.862
9/26/1987,4.339
9/27/1987,3.405
9/28/1987,2.783
9/29/1987,2.408
9/30/1987,27.08
10/1/1987,132.5
10/2/1987,66.5
10/3/1987,32.81
10/4/1987,22.47
10/5/1987,16.5
10/6/1987,22.92
10/7/1987,53.81
10/8/1987,76.36
10/9/1987,51.46
10/10/1987,32.82
10/11/1987,24.91
10/12/1987,20.44
10/13/1987,108.1
10/14/1987,90.23
10/15/1987,69.56
10/16/1987,42.81
10/17/1987,33.51
10/18/1987,28.08
10/19/1987,24.78
10/20/1987,22.9
10/21/1987,21.59
10/22/1987,20.8
10/23/1987,20.24
10/24/1987,19.84
10/25/1987,37.23
10/26/1987,171.9
10/27/1987,492.4
10/28/1987,100.2
10/29/1987,67.2
10/30/1987,51.89
10/31/1987,42.8
11/1/1987,37.39
11/2/1987,34.04
11/3/1987,144.8
11/4/1987,94.5
11/5/1987,425.3
11/6/1987,214.3
11/7/1987,92.05
11/8/1987,90.95
11/9/1987,323.6
11/10/1987,152
11/11/1987,89.04
11/12/1987,72.79
11/13/1987,63.51
11/14/1987,114.8
11/15/1987,70.04
11/16/1987,402.5
11/17/1987,119.9
11/18/1987,88.95
11/19/1987,116.6
11/20/1987,144.5
11/21/1987,88.82
11/22/1987,77.35
11/23/1987,70.83
11/24/1987,66.85
11/25/1987,64.29
11/26/1987,62.6
11/27/1987,76.33
11/28/1987,360.7
11/29/1987,116.7
11/30/1987,92.76
12/1/1987,88.42
12/2/1987,95.94
12/3/1987,84.66
12/4/1987,80.72
12/5/1987,75.1
12/6/1987,71.57
12/7/1987,96.03
12/8/1987,90.76
12/9/1987,80.52
12/10/1987,81.75
12/11/1987,122.3
12/12/1987,83.56
12/13/1987,131.8
12/14/1987,275.4
12/15/1987,97.77
12/16/1987,279.6
12/17/1987,121.8
12/18/1987,101.4
12/19/1987,162.1
12/20/1987,473.7
12/21/1987,343.9
12/22/1987,140.9
12/23/1987,322.1
12/24/1987,219.4
12/25/1987,141.4
12/26/1987,120.2
12/27/1987,186.8
12/28/1987,121.1
12/29/1987,108.8
12/30/1987,102
12/31/1987,158.7
1/1/1988,116.1
1/2/1988,112.2
1/3/1988,130.3
1/4/1988,108.3
1/5/1988,103.9
1/6/1988,103.4
1/7/1988,99.05
1/8/1988,95.59
1/9/1988,119
1/10/1988,101.7
1/11/1988,100.4
1/12/1988,95.55
1/13/1988,92.31
1/14/1988,89.97
1/15/1988,88.54
1/16/1988,88.05
1/17/1988,86.96
1/18/1988,86.39
1/19/1988,84.6
1/20/1988,82.77
1/21/1988,81.08
1/22/1988,79.58
1/23/1988,78.34
1/24/1988,77.15
1/25/1988,76.08
1/26/1988,92.74
1/27/1988,90.3
1/28/1988,82.28
1/29/1988,82.43
1/30/1988,81.14
1/31/1988,80.28
2/1/1988,93.68
2/2/1988,82.15
2/3/1988,77.22
2/4/1988,74.45
2/5/1988,72.55
2/6/1988,71.27
2/7/1988,77.93
2/8/1988,74.19
2/9/1988,69.96
2/10/1988,67.8
2/11/1988,94.18
2/12/1988,72.59
2/13/1988,69.04
2/14/1988,66.03
2/15/1988,63.68
2/16/1988,124.2
2/17/1988,102.7
2/18/1988,78.38
2/19/1988,70.86
2/20/1988,67.44
2/21/1988,64.78
2/22/1988,62.04
2/23/1988,59.76
2/24/1988,58
2/25/1988,56.8
2/26/1988,66.49
2/27/1988,60.06
2/28/1988,57.17
2/29/1988,55.05
3/1/1988,53.24
3/2/1988,64.1
3/3/1988,56.71
3/4/1988,53.48
3/5/1988,51.24
3/6/1988,49.51
3/7/1988,48.14
3/8/1988,46.96
3/9/1988,51.5
3/10/1988,55.37
3/11/1988,50.12
3/12/1988,47.21
3/13/1988,45.17
3/14/1988,43.5
3/15/1988,42.33
3/16/1988,41.11
3/17/1988,40.21
3/18/1988,39.17
3/19/1988,38.35
3/20/1988,44.72
3/21/1988,48.92
3/22/1988,60.29
3/23/1988,47.5
3/24/1988,107.5
3/25/1988,304.9
3/26/1988,81.52
3/27/1988,62.74
3/28/1988,53.65
3/29/1988,48.05
3/30/1988,44.6
3/31/1988,42.14
4/1/1988,203.5
4/2/1988,228.3
4/3/1988,101.3
4/4/1988,74.04
4/5/1988,62.04
4/6/1988,54.92
4/7/1988,89.98
4/8/1988,60.05
4/9/1988,80.58
4/10/1988,67.47
4/11/1988,72.47
4/12/1988,59.91
4/13/1988,56.57
4/14/1988,52.1
4/15/1988,49.29
4/16/1988,52.59
4/17/1988,62.2
4/18/1988,67.79
4/19/1988,77.2
4/20/1988,64.71
4/21/1988,82.68
4/22/1988,70.71
4/23/1988,61.1
4/24/1988,65.9
4/25/1988,76.92
4/26/1988,74.1
4/27/1988,63.1
4/28/1988,71.89
4/29/1988,61.12
4/30/1988,56.43
5/1/1988,53.4
5/2/1988,51.41
5/3/1988,49.98
5/4/1988,48.97
5/5/1988,47.95
5/6/1988,53.65
5/7/1988,58.59
5/8/1988,122.2
5/9/1988,67.53
5/10/1988,58.64
5/11/1988,53.52
5/12/1988,52.54
5/13/1988,162.5
5/14/1988,147.8
5/15/1988,79.33
5/16/1988,66.4
5/17/1988,59.04
5/18/1988,54.41
5/19/1988,51.4
5/20/1988,49.33
5/21/1988,47.84
5/22/1988,46.6
5/23/1988,45.58
5/24/1988,100.2
5/25/1988,60.65
5/26/1988,57.08
5/27/1988,69.63
5/28/1988,74.6
5/29/1988,80.51
5/30/1988,62.14
5/31/1988,54.94
6/1/1988,50.53
6/2/1988,51.49
6/3/1988,47.92
6/4/1988,45.59
6/5/1988,43.85
6/6/1988,46
6/7/1988,48.16
6/8/1988,70.86
6/9/1988,76.67
6/10/1988,71.34
6/11/1988,71.7
6/12/1988,64.71
6/13/1988,62.86
6/14/1988,61.34
6/15/1988,67.48
6/16/1988,68.37
6/17/1988,64
6/18/1988,54.81
6/19/1988,49.57
6/20/1988,50.04
6/21/1988,50.81
6/22/1988,46.55
6/23/1988,43.85
6/24/1988,41.98
6/25/1988,40.6
6/26/1988,43.94
6/27/1988,59.37
6/28/1988,112.4
6/29/1988,85.11
6/30/1988,89.65
7/1/1988,193
7/2/1988,86.2
7/3/1988,74.25
7/4/1988,62.03
7/5/1988,54.83
7/6/1988,50.35
7/7/1988,47.46
7/8/1988,45.43
7/9/1988,43.89
7/10/1988,42.71
7/11/1988,41.78
7/12/1988,40.9
7/13/1988,40.12
7/14/1988,46.43
7/15/1988,42.78
7/16/1988,40.42
7/17/1988,38.61
7/18/1988,37.28
7/19/1988,36.25
7/20/1988,35.31
7/21/1988,42.53
7/22/1988,44.39
7/23/1988,39.5
7/24/1988,36.6
7/25/1988,34.62
7/26/1988,33.08
7/27/1988,31.92
7/28/1988,30.75
7/29/1988,33.92
7/30/1988,31.71
7/31/1988,30.09
8/1/1988,28.96
8/2/1988,27.8
8/3/1988,26.94
8/4/1988,26.3
8/5/1988,25.6
8/6/1988,24.91
8/7/1988,24.23
8/8/1988,23.61
8/9/1988,23
8/10/1988,22.35
8/11/1988,21.83
8/12/1988,21.16
8/13/1988,20.66
8/14/1988,19.97
8/15/1988,25.23
8/16/1988,29.43
8/17/1988,24.55
8/18/1988,21.46
8/19/1988,19.33
8/20/1988,17.46
8/21/1988,15.77
8/22/1988,14.56
8/23/1988,18.87
8/24/1988,15.88
8/25/1988,14.01
8/26/1988,12.72
8/27/1988,11.85
8/28/1988,10.83
8/29/1988,10.26
8/30/1988,9.758
8/31/1988,17.18
9/1/1988,13.13
9/2/1988,9.938
9/3/1988,11.68
9/4/1988,29.31
9/5/1988,19.71
9/6/1988,14.25
9/7/1988,10.99
9/8/1988,9.038
9/9/1988,7.652
9/10/1988,6.772
9/11/1988,6.112
9/12/1988,5.623
9/13/1988,5.423
9/14/1988,5.128
9/15/1988,5.016
9/16/1988,4.743
9/17/1988,4.386
9/18/1988,4.078
9/19/1988,4.056
9/20/1988,4.103
9/21/1988,3.976
9/22/1988,3.627
9/23/1988,3.302
9/24/1988,4.824
9/25/1988,4.015
9/26/1988,3.657
9/27/1988,3.471
9/28/1988,3.406
9/29/1988,3.136
9/30/1988,12.05
10/1/1988,8.164
10/2/1988,5.903
10/3/1988,4.701
10/4/1988,3.881
10/5/1988,3.4
10/6/1988,2.918
10/7/1988,2.739
10/8/1988,2.531
10/9/1988,5.532
10/10/1988,4.152
10/11/1988,3.427
10/12/1988,23.92
10/13/1988,14.96
10/14/1988,10.09
10/15/1988,7.234
10/16/1988,8.919
10/17/1988,179.2
10/18/1988,95.47
10/19/1988,38.74
10/20/1988,26.59
10/21/1988,33.9
10/22/1988,46.85
10/23/1988,27.21
10/24/1988,20.89
10/25/1988,17.29
10/26/1988,15.1
10/27/1988,13.72
10/28/1988,12.86
10/29/1988,12.3
10/30/1988,11.84
10/31/1988,11.54
11/1/1988,11.31
11/2/1988,52.18
11/3/1988,85.71
11/4/1988,154.7
11/5/1988,45.97
11/6/1988,34.38
11/7/1988,27.89
11/8/1988,24
11/9/1988,185.7
11/10/1988,296
11/11/1988,196.5
11/12/1988,96.29
11/13/1988,59.24
11/14/1988,46.29
11/15/1988,42.76
11/16/1988,36.86
11/17/1988,33.42
11/18/1988,31.46
11/19/1988,30.2
11/20/1988,29.36
11/21/1988,28.87
11/22/1988,28.49
11/23/1988,28.18
11/24/1988,27.94
11/25/1988,39.92
11/26/1988,55.15
11/27/1988,40.47
11/28/1988,67.75
11/29/1988,147.4
11/30/1988,60.79
12/1/1988,99.34
12/2/1988,78.97
12/3/1988,102.7
12/4/1988,138.5
12/5/1988,242.1
12/6/1988,89.85
12/7/1988,78.29
12/8/1988,88.23
12/9/1988,129.7
12/10/1988,555.8
12/11/1988,298.5
12/12/1988,170.6
12/13/1988,113.2
12/14/1988,92.13
12/15/1988,80.61
12/16/1988,77.38
12/17/1988,86.82
12/18/1988,77.96
12/19/1988,72.1
12/20/1988,86.39
12/21/1988,151.4
12/22/1988,147.8
12/23/1988,94.58
12/24/1988,83.6
12/25/1988,77.23
12/26/1988,73.36
12/27/1988,70.82
12/28/1988,107.4
12/29/1988,73.41
12/30/1988,165.4
12/31/1988,570.4
1/1/1989,755
1/2/1989,650.1
1/3/1989,161.1
1/4/1989,118.7
1/5/1989,98.58
1/6/1989,87.36
1/7/1989,87.18
1/8/1989,283.3
1/9/1989,377.2
1/10/1989,270.5
1/11/1989,104.9
1/12/1989,99.86
1/13/1989,141
1/14/1989,187.7
1/15/1989,192.1
1/16/1989,154.7
1/17/1989,182
1/18/1989,93.75
1/19/1989,82.76
1/20/1989,78.31
1/21/1989,285.3
1/22/1989,121.4
1/23/1989,87.22
1/24/1989,79.74
1/25/1989,75.25
1/26/1989,72.26
1/27/1989,115.1
1/28/1989,326
1/29/1989,218.2
1/30/1989,211.6
1/31/1989,102
2/1/1989,100.2
2/2/1989,86.46
2/3/1989,77.49
2/4/1989,72.05
2/5/1989,68.52
2/6/1989,80.82
2/7/1989,216.7
2/8/1989,125.2
2/9/1989,128.9
2/10/1989,138.6
2/11/1989,120.7
2/12/1989,93.87
2/13/1989,133.4
2/14/1989,88.09
2/15/1989,81.47
2/16/1989,157.2
2/17/1989,104
2/18/1989,87.59
2/19/1989,81.28
2/20/1989,77.32
2/21/1989,74.65
2/22/1989,72.74
2/23/1989,71.2
2/24/1989,69.89
2/25/1989,68.69
2/26/1989,109.5
2/27/1989,78.22
2/28/1989,112.6
3/1/1989,401
3/2/1989,123.2
3/3/1989,192
3/4/1989,111.5
3/5/1989,103.5
3/6/1989,94.63
3/7/1989,105.2
3/8/1989,184.8
3/9/1989,118.4
3/10/1989,108.8
3/11/1989,94.88
3/12/1989,87.31
3/13/1989,82.54
3/14/1989,79.36
3/15/1989,77.07
3/16/1989,75.27
3/17/1989,73.8
3/18/1989,72.51
3/19/1989,71.3
3/20/1989,70.12
3/21/1989,69
3/22/1989,67.92
3/23/1989,66.84
3/24/1989,65.8
3/25/1989,67.69
3/26/1989,65.42
3/27/1989,63.67
3/28/1989,62.29
3/29/1989,60.97
3/30/1989,59.79
3/31/1989,66.81
4/1/1989,97.9
4/2/1989,70.94
4/3/1989,64.8
4/4/1989,72.82
4/5/1989,64.61
4/6/1989,60.47
4/7/1989,57.56
4/8/1989,55.43
4/9/1989,140.4
4/10/1989,89.59
4/11/1989,71.36
4/12/1989,63.69
4/13/1989,58.95
4/14/1989,55.74
4/15/1989,53.42
4/16/1989,51.66
4/17/1989,50.17
4/18/1989,49.01
4/19/1989,47.75
4/20/1989,46.74
4/21/1989,45.8
4/22/1989,44.79
4/23/1989,50.13
4/24/1989,46.68
4/25/1989,44.34
4/26/1989,98.71
4/27/1989,79.47
4/28/1989,93
4/29/1989,63.75
4/30/1989,55.1
5/1/1989,50.41
5/2/1989,46.8
5/3/1989,44.43
5/4/1989,42.52
5/5/1989,41.28
5/6/1989,40.29
5/7/1989,39.61
5/8/1989,38.45
5/9/1989,37.27
5/10/1989,36.35
5/11/1989,35.54
5/12/1989,34.73
5/13/1989,34.17
5/14/1989,33.8
5/15/1989,33.01
5/16/1989,32.12
5/17/1989,31.26
5/18/1989,30.62
5/19/1989,32.01
5/20/1989,31.09
5/21/1989,29.93
5/22/1989,28.73
5/23/1989,28.17
5/24/1989,27.2
5/25/1989,28.35
5/26/1989,26.69
5/27/1989,25.53
5/28/1989,24.59
5/29/1989,23.68
5/30/1989,24.17
5/31/1989,23.46
6/1/1989,22.38
6/2/1989,21.58
6/3/1989,31.77
6/4/1989,26.63
6/5/1989,23.5
6/6/1989,21.33
6/7/1989,19.94
6/8/1989,19.02
6/9/1989,18.12
6/10/1989,31.69
6/11/1989,27.99
6/12/1989,22.98
6/13/1989,20.03
6/14/1989,17.98
6/15/1989,25.51
6/16/1989,31.28
6/17/1989,23.76
6/18/1989,19.78
6/19/1989,17.34
6/20/1989,15.78
6/21/1989,14.72
6/22/1989,13.85
6/23/1989,13.06
6/24/1989,12.22
6/25/1989,10.85
6/26/1989,10.02
6/27/1989,8.409
6/28/1989,6.671
6/29/1989,5.665
6/30/1989,4.801
7/1/1989,4.447
7/2/1989,4.29
7/3/1989,199.8
7/4/1989,82.51
7/5/1989,49.21
7/6/1989,34.68
7/7/1989,26.13
7/8/1989,21.03
7/9/1989,17.83
7/10/1989,15.82
7/11/1989,14.45
7/12/1989,13.46
7/13/1989,12.82
7/14/1989,12.38
7/15/1989,12.03
7/16/1989,11.61
7/17/1989,11.26
7/18/1989,11
7/19/1989,10.76
7/20/1989,10.56
7/21/1989,10.42
7/22/1989,10.25
7/23/1989,10.06
7/24/1989,9.92
7/25/1989,9.765
7/26/1989,9.572
7/27/1989,9.391
7/28/1989,10.68
7/29/1989,9.96
7/30/1989,9.505
7/31/1989,9.102
8/1/1989,8.892
8/2/1989,8.643
8/3/1989,8.417
8/4/1989,8.195
8/5/1989,8
8/6/1989,7.825
8/7/1989,11.31
8/8/1989,9.701
8/9/1989,8.713
8/10/1989,8.019
8/11/1989,7.481
8/12/1989,11.35
8/13/1989,9.535
8/14/1989,8.41
8/15/1989,7.704
8/16/1989,7.149
8/17/1989,6.732
8/18/1989,6.161
8/19/1989,5.118
8/20/1989,4.58
8/21/1989,3.754
8/22/1989,3.206
8/23/1989,2.856
8/24/1989,4.746
8/25/1989,14.06
8/26/1989,15.47
8/27/1989,17.35
8/28/1989,24.74
8/29/1989,14.89
8/30/1989,230.2
8/31/1989,54.08
9/1/1989,34.28
9/2/1989,24.26
9/3/1989,24.79
9/4/1989,23.37
9/5/1989,17.97
9/6/1989,14.75
9/7/1989,12.79
9/8/1989,11.6
9/9/1989,10.78
9/10/1989,10.32
9/11/1989,9.9
9/12/1989,9.556
9/13/1989,9.262
9/14/1989,9.026
9/15/1989,8.792
9/16/1989,8.576
9/17/1989,8.419
9/18/1989,8.242
9/19/1989,8.097
9/20/1989,7.94
9/21/1989,10.99
9/22/1989,9.545
9/23/1989,18.11
9/24/1989,87.12
9/25/1989,62.67
9/26/1989,37.18
9/27/1989,26.78
9/28/1989,20.74
9/29/1989,17.19
9/30/1989,18.72
10/1/1989,15.91
10/2/1989,14.17
10/3/1989,13.06
10/4/1989,31.07
10/5/1989,49.79
10/6/1989,271.1
10/7/1989,78.67
10/8/1989,91.74
10/9/1989,48.47
10/10/1989,37.11
10/11/1989,30.45
10/12/1989,34.26
10/13/1989,147.2
10/14/1989,63.6
10/15/1989,45
10/16/1989,42.13
10/17/1989,34.6
10/18/1989,30.48
10/19/1989,53.08
10/20/1989,36.19
10/21/1989,31.82
10/22/1989,29.17
10/23/1989,27.48
10/24/1989,26.44
10/25/1989,25.69
10/26/1989,25.13
10/27/1989,24.69
10/28/1989,24.35
10/29/1989,24.05
10/30/1989,23.75
10/31/1989,23.44
11/1/1989,23.15
11/2/1989,22.87
11/3/1989,22.59
11/4/1989,89.1
11/5/1989,327.6
11/6/1989,217.5
11/7/1989,84.37
11/8/1989,61.17
11/9/1989,49.29
11/10/1989,42.35
11/11/1989,63.6
11/12/1989,45.45
11/13/1989,133.6
11/14/1989,57.89
11/15/1989,70.7
11/16/1989,52.26
11/17/1989,45.74
11/18/1989,41.82
11/19/1989,39.34
11/20/1989,37.79
11/21/1989,36.72
11/22/1989,178.7
11/23/1989,61.24
11/24/1989,50.84
11/25/1989,45.31
11/26/1989,42
11/27/1989,39.8
11/28/1989,38.45
11/29/1989,37.3
11/30/1989,36.55
12/1/1989,39.75
12/2/1989,42.05
12/3/1989,60.81
12/4/1989,46.89
12/5/1989,70.83
12/6/1989,51.87
12/7/1989,46.48
12/8/1989,43.61
12/9/1989,209.1
12/10/1989,77.72
12/11/1989,67.77
12/12/1989,451.2
12/13/1989,110.3
12/14/1989,84.06
12/15/1989,69.51
12/16/1989,66.46
12/17/1989,66.69
12/18/1989,64.51
12/19/1989,73.41
12/20/1989,132.1
12/21/1989,99.91
12/22/1989,75.05
12/23/1989,93.5
12/24/1989,121.3
12/25/1989,83.5
12/26/1989,69.94
12/27/1989,64.98
12/28/1989,88.18
12/29/1989,143.5
12/30/1989,85
12/31/1989,77.52
1/1/1990,71.86
1/2/1990,66.66
1/3/1990,67.29
1/4/1990,64.88
1/5/1990,62.52
1/6/1990,203.4
1/7/1990,87.17
1/8/1990,74.28
1/9/1990,68.96
1/10/1990,65.63
1/11/1990,63.39
1/12/1990,62.43
1/13/1990,62.78
1/14/1990,59.92
1/15/1990,86.68
1/16/1990,66.69
1/17/1990,123
1/18/1990,97.43
1/19/1990,86.85
1/20/1990,75.51
1/21/1990,80.09
1/22/1990,67.7
1/23/1990,64.58
1/24/1990,62.56
1/25/1990,60.98
1/26/1990,59.72
1/27/1990,58.65
1/28/1990,57.69
1/29/1990,56.77
1/30/1990,166.7
1/31/1990,351.4
2/1/1990,282.4
2/2/1990,92.86
2/3/1990,76.2
2/4/1990,69.73
2/5/1990,64.22
2/6/1990,59.55
2/7/1990,56.45
2/8/1990,56.41
2/9/1990,54.51
2/10/1990,74.27
2/11/1990,52.43
2/12/1990,50.82
2/13/1990,49.85
2/14/1990,48.83
2/15/1990,47.67
2/16/1990,46.66
2/17/1990,46.92
2/18/1990,106.6
2/19/1990,53.05
2/20/1990,55.13
2/21/1990,59.17
2/22/1990,50.04
2/23/1990,47.58
2/24/1990,46.65
2/25/1990,45.23
2/26/1990,76.07
2/27/1990,58.17
2/28/1990,59.56
3/1/1990,49.37
3/2/1990,46.46
3/3/1990,45.02
3/4/1990,225.6
3/5/1990,134.6
3/6/1990,210.4
3/7/1990,250.8
3/8/1990,84.16
3/9/1990,65.82
3/10/1990,84.11
3/11/1990,60.44
3/12/1990,56.16
3/13/1990,52.18
3/14/1990,84.18
3/15/1990,96.93
3/16/1990,57.78
3/17/1990,56.91
3/18/1990,57.73
3/19/1990,50.41
3/20/1990,48.9
3/21/1990,71.67
3/22/1990,53.7
3/23/1990,57.1
3/24/1990,52.66
3/25/1990,48.83
3/26/1990,68.61
3/27/1990,71.56
3/28/1990,77.97
3/29/1990,86.74
3/30/1990,99.45
3/31/1990,80.77
4/1/1990,70.86
4/2/1990,62.16
4/3/1990,57.2
4/4/1990,54.16
4/5/1990,52.11
4/6/1990,50.68
4/7/1990,139.6
4/8/1990,69.21
4/9/1990,60.84
4/10/1990,56.09
4/11/1990,53.03
4/12/1990,50.92
4/13/1990,123.2
4/14/1990,66.83
4/15/1990,70.57
4/16/1990,70.9
4/17/1990,79.46
4/18/1990,78.08
4/19/1990,80.05
4/20/1990,66.48
4/21/1990,60.14
4/22/1990,56.3
4/23/1990,53.76
4/24/1990,51.91
4/25/1990,53.33
4/26/1990,51.16
4/27/1990,49.65
4/28/1990,48.41
4/29/1990,47.51
4/30/1990,46.48
5/1/1990,49.93
5/2/1990,47.3
5/3/1990,45.63
5/4/1990,44.34
5/5/1990,144.4
5/6/1990,66.74
5/7/1990,56.65
5/8/1990,52.86
5/9/1990,59.06
5/10/1990,61.78
5/11/1990,55.55
5/12/1990,49.73
5/13/1990,64.61
5/14/1990,66.21
5/15/1990,54.8
5/16/1990,49.23
5/17/1990,45.69
5/18/1990,48.13
5/19/1990,53.98
5/20/1990,47.41
5/21/1990,43.8
5/22/1990,41.4
5/23/1990,39.71
5/24/1990,51.2
5/25/1990,43.8
5/26/1990,40.61
5/27/1990,38.28
5/28/1990,103
5/29/1990,145.9
5/30/1990,92.94
5/31/1990,77.06
6/1/1990,62.72
6/2/1990,53.16
6/3/1990,47.41
6/4/1990,43.8
6/5/1990,45.91
6/6/1990,58.66
6/7/1990,64.18
6/8/1990,61.19
6/9/1990,58.16
6/10/1990,54.77
6/11/1990,47.98
6/12/1990,43.66
6/13/1990,41.04
6/14/1990,39.16
6/15/1990,37.88
6/16/1990,36.75
6/17/1990,35.86
6/18/1990,34.99
6/19/1990,34.12
6/20/1990,33.4
6/21/1990,32.64
6/22/1990,37.97
6/23/1990,34.78
6/24/1990,32.89
6/25/1990,31.48
6/26/1990,30.51
6/27/1990,29.77
6/28/1990,28.81
6/29/1990,27.76
6/30/1990,27.07
7/1/1990,34.48
7/2/1990,30.84
7/3/1990,28.52
7/4/1990,26.96
7/5/1990,25.6
7/6/1990,24.49
7/7/1990,23.79
7/8/1990,23.09
7/9/1990,22.44
7/10/1990,21.92
7/11/1990,21.21
7/12/1990,20.73
7/13/1990,20.08
7/14/1990,19.66
7/15/1990,19.21
7/16/1990,18.41
7/17/1990,17.57
7/18/1990,23.57
7/19/1990,19.97
7/20/1990,17.11
7/21/1990,14.82
7/22/1990,13.32
7/23/1990,11.86
7/24/1990,18.74
7/25/1990,15.04
7/26/1990,13.03
7/27/1990,11.85
7/28/1990,10.46
7/29/1990,8.859
7/30/1990,7.6
7/31/1990,6.982
8/1/1990,6.69
8/2/1990,6.504
8/3/1990,5.975
8/4/1990,6.21
8/5/1990,5.233
8/6/1990,4.701
8/7/1990,4.271
8/8/1990,4.125
8/9/1990,3.79
8/10/1990,3.949
8/11/1990,3.865
8/12/1990,3.642
8/13/1990,3.893
8/14/1990,4.351
8/15/1990,3.933
8/16/1990,3.443
8/17/1990,3.309
8/18/1990,3.136
8/19/1990,2.767
8/20/1990,2.459
8/21/1990,2.263
8/22/1990,3.302
8/23/1990,2.903
8/24/1990,2.694
8/25/1990,2.306
8/26/1990,2.254
8/27/1990,2.276
8/28/1990,2.01
8/29/1990,1.756
8/30/1990,1.593
8/31/1990,1.789
9/1/1990,1.656
9/2/1990,0.985
9/3/1990,1.633
9/4/1990,1.413
9/5/1990,1.505
9/6/1990,1.107
9/7/1990,1.225
9/8/1990,1.372
9/9/1990,1.269
9/10/1990,1.173
9/11/1990,2.947
9/12/1990,6.375
9/13/1990,4.331
9/14/1990,3.218
9/15/1990,2.472
9/16/1990,1.865
9/17/1990,1.788
9/18/1990,1.193
9/19/1990,12
9/20/1990,7.471
9/21/1990,5.145
9/22/1990,3.647
9/23/1990,2.753
9/24/1990,2.205
9/25/1990,1.867
9/26/1990,1.747
9/27/1990,1.315
9/28/1990,1.366
9/29/1990,1.25
9/30/1990,1.239
10/1/1990,1.167
10/2/1990,1.133
10/3/1990,1.128
10/4/1990,1.092
10/5/1990,1.049
10/6/1990,1
10/7/1990,1.018
10/8/1990,0.848
10/9/1990,0.964
10/10/1990,0.954
10/11/1990,0.619
10/12/1990,0.735
10/13/1990,0.661
10/14/1990,0.728
10/15/1990,0.726
10/16/1990,16.53
10/17/1990,61.57
10/18/1990,147.2
10/19/1990,75.87
10/20/1990,37.47
10/21/1990,25.75
10/22/1990,18.9
10/23/1990,14.86
10/24/1990,12.48
10/25/1990,10.97
10/26/1990,10.08
10/27/1990,9.401
10/28/1990,8.97
10/29/1990,8.616
10/30/1990,8.397
10/31/1990,8.176
11/1/1990,7.989
11/2/1990,7.811
11/3/1990,7.666
11/4/1990,7.533
11/5/1990,10.6
11/6/1990,9.149
11/7/1990,8.294
11/8/1990,7.741
11/9/1990,7.363
11/10/1990,7.122
11/11/1990,6.913
11/12/1990,6.748
11/13/1990,6.647
11/14/1990,9.371
11/15/1990,8.067
11/16/1990,7.312
11/17/1990,72.68
11/18/1990,199.6
11/19/1990,44.63
11/20/1990,30.55
11/21/1990,23
11/22/1990,18.5
11/23/1990,63.12
11/24/1990,71.83
11/25/1990,35.01
11/26/1990,26.93
11/27/1990,22.26
11/28/1990,19.46
11/29/1990,36.76
11/30/1990,274.4
12/1/1990,65.47
12/2/1990,45.44
12/3/1990,44.55
12/4/1990,193.5
12/5/1990,57.79
12/6/1990,44.26
12/7/1990,37.23
12/8/1990,39.43
12/9/1990,41.93
12/10/1990,151.6
12/11/1990,114.5
12/12/1990,60.33
12/13/1990,49.22
12/14/1990,45.09
12/15/1990,44.22
12/16/1990,84.37
12/17/1990,54.08
12/18/1990,50.08
12/19/1990,112.9
12/20/1990,63.89
12/21/1990,56
12/22/1990,49.43
12/23/1990,45.82
